Date,Close,High,Low,Open,Volume,ticker
2010-03-11,21.909242630004883,21.916751109738822,21.661468527169227,21.691501014008903,35349700,MSFT
2010-03-12,21.97681999206543,22.059410414253648,21.804129235012688,22.014360962869507,31700200,MSFT
2010-03-15,21.991832733154297,22.05189913417226,21.78159961354343,21.909240894718604,37512000,MSFT
2010-03-16,22.051898956298828,22.141997841051047,21.924257676153225,22.089439919596263,36723500,MSFT
2010-03-17,22.247116088867188,22.427316742043164,22.074425347677657,22.149508714484963,50385700,MSFT
2010-03-18,22.232105255126953,22.314695687166108,22.149513390991387,22.24712078598181,43845200,MSFT
2010-03-19,22.217086791992188,22.44984397363454,22.03688754503395,22.344728104266313,81332100,MSFT
2010-03-22,22.224592208862305,22.29967557610059,22.06691699445229,22.149508841624016,37718200,MSFT
2010-03-23,22.43482780456543,22.449844767033408,22.081937779146113,22.217087577165195,42026600,MSFT
2010-03-24,22.262136459350586,22.41230321597171,22.22459548624347,22.31469439453908,33987700,MSFT
2010-03-25,22.53243637084961,22.952901290470393,22.3747611309316,22.397286574375986,73168700,MSFT
2010-03-26,22.2696475982666,22.67509703027611,22.21708965680533,22.592505161067542,55595500,MSFT
2010-03-29,22.217086791992188,22.389777557981795,22.187052868117657,22.30718569942315,33336000,MSFT
2010-03-30,22.35224151611328,22.419816427641607,22.149516781528305,22.24712419145998,34954800,MSFT
2010-03-31,21.991832733154297,22.314688743565885,21.901732415579364,22.25462234254792,63760000,MSFT
2010-04-01,21.894235610961914,22.17955224200677,21.488787545920182,22.036893926484343,74768100,MSFT
2010-04-05,21.97681999206543,22.096952817153962,21.796620754432627,21.87170269604078,34331200,MSFT
2010-04-06,22.014362335205078,22.20957854616743,21.759079707954022,21.88672102157955,47366800,MSFT
2010-04-07,22.036888122558594,22.19456193074312,21.879212882277717,21.89422984460853,58318800,MSFT
2010-04-08,22.46485710144043,22.509906547467214,21.9993413855101,22.014358344884386,63713800,MSFT
2010-04-09,22.78020668029785,22.832764607378728,22.44984072595164,22.487383125363767,54752500,MSFT
2010-04-12,22.765199661254883,22.892841010800176,22.682607778579477,22.712641711223892,37068800,MSFT
2010-04-13,22.8627986907959,22.900339658381025,22.62253162912428,22.637548588996776,41374600,MSFT
2010-04-14,23.140607833862305,23.275757623391595,23.020475005857662,23.118083823671604,68941200,MSFT
2010-04-15,23.178150177001953,23.238216590847042,23.058015917215506,23.140607773288604,52745400,MSFT
2010-04-16,23.027984619140625,23.260741805834627,22.975426683315817,23.118084960623396,88703100,MSFT
2010-04-19,23.305795669555664,23.463469497170315,23.09556246730627,23.103070949396947,64970300,MSFT
2010-04-20,23.54605484008789,23.606121248063786,23.37336266407309,23.44093755205798,52199500,MSFT
2010-04-21,23.523529052734375,23.65117034681053,23.448445685849087,23.523529052734375,55343100,MSFT
2010-04-22,23.56857681274414,23.6736940916966,23.20066991665054,23.305787195603003,84847600,MSFT
2010-04-23,23.2457218170166,23.711237561891565,23.0129646606272,23.36585606738446,126766600,MSFT
2010-04-26,23.358346939086914,23.485988233970847,23.170639236733845,23.275755091780805,63649300,MSFT
2010-04-27,23.163127899169922,23.46345989946387,23.08804454107245,23.238211257267395,68730900,MSFT
2010-04-28,23.20818328857422,23.275758184969252,22.99044306959846,23.2156917695177,64557900,MSFT
2010-04-29,23.2757568359375,23.59861433731332,23.027982707548468,23.22319890447562,52665200,MSFT
2010-04-30,22.93037223815918,23.335820106350926,22.915355279164217,23.32831162685345,63214800,MSFT
2010-05-03,23.17064666748047,23.320812018262764,22.960413457869358,23.027988366955196,43989500,MSFT
2010-05-04,22.622535705566406,22.93788475923225,22.33722057705749,22.91536074746093,82085600,MSFT
2010-05-05,22.41230583190918,22.592505101629378,22.292172985429048,22.352239408669114,66833800,MSFT
2010-05-06,21.759084701538086,22.434832397890222,20.95569566226747,22.217092125909677,128613000,MSFT
2010-05-07,21.180940628051758,21.736556796961565,20.512701534009327,21.72153983410532,173718100,MSFT
2010-05-10,21.72903823852539,22.134486022939647,21.55634610995869,21.78159615205171,86653300,MSFT
2010-05-11,21.684001922607422,22.26214222356832,21.45124467846478,21.533836559201106,63789400,MSFT
2010-05-12,22.104463577270508,22.20957945203906,21.714031139421063,21.759080595450957,47146800,MSFT
2010-05-13,21.954294204711914,22.322201154765843,21.90924475403696,21.969311165635638,45188800,MSFT
2010-05-14,21.721534729003906,21.931766431196028,21.503793115052275,21.92425938362865,63334000,MSFT
2010-05-17,21.72903823852539,21.946778370576666,21.36113141174544,21.864187977362054,46053300,MSFT
2010-05-18,21.57065773010254,21.872344959067696,21.419813396340867,21.774297149113337,52690600,MSFT
2010-05-19,21.299135208129883,21.63853418728326,20.95973766753447,21.510316954998423,61746700,MSFT
2010-05-20,20.446874618530273,20.997454064330483,20.394079526269756,20.85415207208167,87991100,MSFT
2010-05-21,20.243228912353516,20.446868295433895,19.941541736618472,20.08484224599391,117596300,MSFT
2010-05-24,19.813329696655273,20.25831893687609,19.805787335466647,20.250776575687464,73711700,MSFT
2010-05-25,19.662487030029297,19.85858412201387,19.14207557201479,19.345715025832433,98373600,MSFT
2010-05-26,18.863014221191406,20.069764707931583,18.523615152291303,19.783160730069643,176684100,MSFT
2010-05-27,19.60969352722168,19.881212821014252,19.406054056877252,19.406054056877252,136433600,MSFT
2010-05-28,19.45884895324707,19.700200233309666,19.353258757228673,19.489018402714343,67496900,MSFT
2010-06-01,19.5267276763916,19.843499685167107,19.24766747732654,19.25520983926863,76152400,MSFT
2010-06-02,19.95662498474121,19.97170970314345,19.406045710080836,19.654937809486068,65718800,MSFT
2010-06-03,20.258316040039062,20.31111112225171,19.91891702787475,20.024507192300046,67837000,MSFT
2010-06-04,19.45130729675293,20.039597153619944,19.323090018463727,19.685114767083192,89832200,MSFT
2010-06-07,19.074201583862305,19.481479146701872,19.036489766015002,19.473936783132412,80456200,MSFT
2010-06-08,18.938430786132812,19.05156329606636,18.591489458637643,19.044020936929734,87355000,MSFT
2010-06-09,18.697084426879883,19.24766379633151,18.66691498488124,19.02139729701623,87794000,MSFT
2010-06-10,18.8554744720459,18.968607031166467,18.68954681457297,18.953522306334783,78930900,MSFT
2010-06-11,19.353256225585938,19.398508955308706,18.682001886891214,18.88564132848119,68057700,MSFT
